1,CTLR ADDRESS,1,0,LAI
2,APPLICATION,1,0,LAO
3,FREQ OUTPUT,0.01,0,LAI
4,PCT OUTPUT,0.1,0,LAI
5,SPEED,1,0,LAI
6,CURRENT,0.024414,0,LAI
7,TORQUE,0.024414,-250,LAI
9,DRIVE TEMP,1.8,-4,LAI
12,RUN TIME,2,0,LAI
20,OVRD TIME,1,0,LAO
21,FWD REV MON,1,0,LDI
22,FWD REV CMD,1,0,LDO
23,STOP RUN MON,1,0,LDI
24,STOP RUN CMD,1,0,LDO
25,BX MON,1,0,LDI
26,BX CMD,1,0,LDO
27,DCB MON,1,0,LDI
28,DCB CMD,1,0,LDO
29,DAY NIGHT,1,0,LDO
31,ACCEL TIME 1,0.1,0.1,LAO
32,DECEL TIME 1,0.1,0.1,LAO
36,EXT THERM SW,1,0,LDI
37,CMD MODE MON,1,0,LDI
38,REF MODE MON,1,0,LDI
39,FUN MODE MON,1,0,LDI
40,Y1 OUTPUT,1,0,LDI
41,Y2 OUTPUT,1,0,LDI
42,Y3 OUTPUT,1,0,LDI
43,Y4 OUTPUT,1,0,LDI
44,Y5 OUTPUT,1,0,LDI
50,HIGH FRQ LIM,1,0,LAO
51,LOW FRQ LIM,1,0,LAO
52,DRV TRQ LIM,1,20,LAO
53,JMP FREQ 1,1,0,LAO
54,JMP FREQ 2,1,0,LAO
55,JMP FREQ 3,1,0,LAO
56,JMP FREQ HYS,1,0,LAO
57,START FREQ,0.1,0.2,LAO
58,START HOLD T,0.1,0,LAO
60,INPUT REF,0.1,0,LAO
70,X1 CMD,1,0,LDO
71,X2 CMD,1,0,LDO
72,X3 CMD,1,0,LDO
73,RT1 CMD,1,0,LDO
74,RT2 CMD,1,0,LDO
75,UP CMD,1,0,LDO
76,DOWN CMD,1,0,LDO
77,PU CMD,1,0,LDO
78,VF2 CMD,1,0,LDO
90,FAULT NUMBER,1,0,LAI
93,FAULT,1,0,LDI
94,RESET FAULT,1,0,LDO
99,ERROR STATUS,1,0,LAO
