1,CTRL ADDRESS,1,0,LAO
2,APPLICATION,1,0,LAI
3,FREQ OUTPUT,0.01,0,LAI
4,PCT OUTPUT,0.01,0,LAI
5,SPEED,1,0,LAI
6,CURRENT,0.1,0,LAI
7,TORQUE,1,-300,LAI
8,POWER,1,-300,LAI
9,DRIVE TEMP,1,-10,LAI
10,KWH,1,0,LAI
11,MWH,1,0,LAI
12,RUN TIME,1,0,LAI
13,DC BUS VOLT,1,0,LAI
20,OVRD TIME,1,0,LAO
21,FWD.REV,1,0,LDI
22,CMD FWD.REV,1,0,LDO
23,STOP.RUN,1,0,LDI
24,CMD STP.STRT,1,0,LDO
29,DAY.NIGHT,1,0,LDO
30,CURRENT LIM,1,0,LAO
31,ACCEL TIME 1,0.1,0,LAO
32,DECEL TIME 1,0.1,0,LAO
33,LOCK PANEL,1,0,LDO
34,SEL HND.AUTO,1,0,LDO
35,RUN ENABLE,1,0,LDO
40,RELAY OUT 1,1,0,LDI
41,RELAY OUT 2,1,0,LDI
42,RELAY OUT 3,1,0,LDI
60,INPUT REF 1,0.01,0,LAO
61,INPUT REF 2,0.01,0,LAO
62,PI FEEDBACK,0.1,0,LAI
63,PI GAIN,0.1,0,LAO
64,PI I TIME,0.01,0,LAO
90,LAST FAULT,1,0,LAI
91,SECOND FAULT,1,0,LAI
92,FIRST FAULT,1,0,LAI
93,OK.FAULT,1,0,LDI
94,RESET FAULT,1,0,LDO
99,ERROR STATUS,1,0,LAI
