1,CTRL ADDRESS,1,0,LAO
2,APPLICATION,1,0,LAO
3,FREQ OUTPUT,0.1,0,LAO
6,CURRENT,0.1,0,LAO
8,POWER,1,0,LAO
10,KWH,3.1,0,LAO
12,RUN TIME,4,0,LAO
13,DC BUS VOLT,1,0,LAO
14,OUTPUT VOLT,1,0,LAO
15,MOTOR THERM,1,0,LAO
16,DRIVE THERM,1,0,LAO
17,CURR SETUP,1,0,LAO
18,TIMERS STAT,1,0,LDO
19,CURRENT STAT,1,0,LDO
20,OVRD TIME,1,0,LAO
21,FWD.REV,1,0,LDO
22,CMD FWD.REV,1,0,LDO
23,STOP.RUN,1,0,LDO
24,CMD STP.STRT,1,0,LDO
25,FREEZE OUT,1,0,LDO
26,CMD FREEZE,1,0,LDO
27,COAST,1,0,LDO
28,CMD COAST,1,0,LDO
29,DAY.NIGHT,1,0,LDO
30,CURRENT LIM,0.1,0.1,LAO
31,ACCEL TIME 1,1,1,LAO
32,DECEL TIME 1,1,1,LAO
33,LOCK PANEL,1,0,LDO
34,SEL HND.AUTO,1,0,LDO
35,RUN ENABLE,1,0,LDO
36,BUS TIME,2,2,LAO
37,BUSTIME FUNC,1,0,LAO
38,F OUT LOW,0.1,0,LAO
39,F OUT HIGH,0.1,0,LAO
40,RELAY OUT 1,1,0,LDO
41,RELAY OUT 2,1,0,LDO
42,PI STRT FR.S,0.1,0,LAO
43,RELAY 1 STAT,1,0,LDO
44,RELAY 2 STAT,1,0,LDO
45,CURR. LIM.S,0.1,0.1,LAO
46,F OUT LOW.S,0.1,0,LAO
47,F OUT HIGH.S,0.1,0,LAO
48,REF MIN.S,0.1,-1638.300049,LAO
49,REF MAX.S,0.1,-1638.300049,LAO
50,REF MIN,0.1,-1638.300049,LAO
51,REF MAX,0.1,-1638.300049,LAO
52,REF STAT,1,0,LDO
53,BUS REF,1,0,LAO
54,SLEEP FREQ.S,0.1,0,LAO
55,WAKEUP FRQ.S,0.1,0,LAO
56,SLEEP TIME,1,0,LAO
57,SLEEP FREQ,0.1,0,LAO
58,WAKEUP FREQ,0.1,0,LAO
59,SLEEP MODE,1,0,LDO
60,INPUT REF,0.1,-1638.300049,LAO
61,PI STRT FREQ,0.1,0,LAO
62,PI FEEDBACK,0.1,-1638.300049,LAO
63,PI GAIN,0.01,0,LAO
64,PI I TIME,0.305154,0.01,LAO
65,PI GAIN LIM,0.1,5,LAO
66,LOWPASS FLTR,0.01,0.01,LAO
67,SLEEP BOOST,1,0,LDO
68,FB FUNC,1,0,LAO
69,SETPOINT 1,0.1,-1638.300049,LAO
70,SETPOINT 2,0.1,-1638.300049,LAO
71,FB MIN,0.1,-1638.300049,LAO
72,FB MAX,0.1,-1638.300049,LAO
73,BUS FB 1,1,0,LAO
74,BUS FB 2,1,0,LAO
75,AUTO RAMP,1,0,LDO
76,VOLT STAT,1,0,LDO
77,INVERT STAT,1,0,LDO
78,FREQ STAT,1,0,LDO
79,CTRL STAT,1,0,LDO
80,DRV ENA STAT,1,0,LDO
81,DRV RDY STAT,1,0,LDO
82,DRVCTRL STAT,1,0,LDO
84,RESET,1,0,LDO
85,START,1,0,LDO
86,Q.STOP,1,0,LDO
87,TERM 53,0.1,0,LAI
88,TERM 54,0.1,0,LAI
89,TERM 60,0.1,0,LAI
90,OK.WARNING,1,0,LDO
91,LAST WARNING,1,0,LAO
92,OK.FAULT,1,0,LDO
93,LAST FAULT,1,0,LAO
94,RESET FAULT,1,0,LDO
95,SETPOINT 1.S,0.1,-1638.300049,LAO
96,SETPOINT 2.S,0.1,-1638.300049,LAO
97,FB MIN.S,0.1,-1638.300049,LAO
98,FB MAX.S,0.1,-1638.300049,LAO
99,ERROR STATUS,1,0,LAO
